Unnamed: 0,Close,High,Low,Open,Volume,RSI,MACD,MA_20
2023-02-07,1052.635498046875,1062.4501695052957,1046.7466710224398,1055.4201633910932,15135435,21.181398617111284,-27.16163600528057,1100.818780517578
2023-02-08,1073.6572265625,1077.2863960062462,1053.137736379797,1055.8766387784026,21160332,35.61730079871782,-25.500618484462166,1096.106591796875
2023-02-09,1075.52880859375,1082.284961068636,1065.463103759131,1074.341987106508,13172763,36.72839073558007,-23.759346151020736,1092.2240844726562
2023-02-10,1066.6729736328125,1075.00402903085,1059.6656668626474,1075.00402903085,10790445,33.75958070432779,-22.830788038786523,1089.1438842773437
2023-02-13,1060.6014404296875,1072.7670546240695,1056.127767130611,1068.293381324993,10352493,31.85825699662537,-22.327444154649584,1085.8513977050782
2023-02-14,1085.5946044921875,1087.329254712915,1060.738368480938,1063.6143185684562,14321920,45.472215458824394,-19.684885925287062,1084.3449584960938
2023-02-15,1110.1768798828125,1112.5735854842064,1083.2664969637603,1084.6358877756606,33503591,54.99596851279859,-15.429197128383066,1083.275616455078
2023-02-16,1109.3096923828125,1124.716518210531,1107.027213083921,1118.165755531408,17264487,54.63345470785303,-11.988314058120523,1082.2564880371094
2023-02-17,1113.9429931640625,1117.2754874405753,1100.4306882070916,1104.7217922905263,11809520,56.29122553647065,-8.786238495642692,1081.5295104980469
2023-02-20,1102.1654052734375,1118.3025060122343,1100.202422672568,1116.1341329085612,8836937,51.1723487228466,-7.116884442291166,1080.8847045898438
2023-02-21,1111.158447265625,1116.9558691842672,1101.22954869757,1106.547846833629,13311592,54.56951131826786,-5.0104882080399875,1080.9714416503907
2023-02-22,1085.9598388671875,1109.2868172204337,1084.2023673241313,1107.4380609994969,11024335,45.10082723940682,-5.313223586686718,1080.12578125
2023-02-23,1080.7557373046875,1093.1953270218976,1077.9483712962124,1085.5490279902117,9851910,43.42498501429045,-5.905001873100218,1079.7822692871093
2023-02-24,1088.1510009765625,1093.8344379808216,1080.9840672539892,1082.810002251087,9434053,46.46899850206844,-5.7114167974843895,1080.8402038574218
2023-02-27,1080.91552734375,1090.8672478016565,1073.543202799622,1087.3750050988056,11199715,43.97592619058668,-6.07184898761102,1081.025079345703
2023-02-28,1060.2362060546875,1080.5274845520237,1056.1734344203933,1075.5516247048563,21994038,37.74336958753265,-7.93467648740625,1080.3106628417968
2023-03-01,1069.9822998046875,1070.712697848546,1060.5555887311154,1070.0279421357468,11551145,41.92117353629413,-8.526266890523175,1080.401953125
