Unnamed: 0,Close,High,Low,Open,Volume,RSI,MACD,MA_20,Return,MA_20_ratio,Close_Open,High_Low,Volume_ratio,Volatility,Momentum_Factor,Market_Regime,Date,Sentiment,Event,RAG_Sentiment,RAG_Relevance,RAG_Event_Importance,RAG_Market_Impact,RAG_Risk_Score,RAG_Confidence,Target
2023-03-31,1064.116455078125,1069.7770709600843,1029.2629756900762,1029.3999027039445,28171201,54.092701320146375,-13.541617025902951,1043.457681274414,0.0431153545620222,0.019798382027797823,0.03372503949435979,0.039362239026275114,0.4977464794303581,0.01986949493424009,1,3,2023-03-31,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-04-03,1064.299072265625,1072.3106311531849,1056.7896998650788,1070.4846960590223,10293043,54.13854383808086,-10.170251844984476,1043.5809356689454,0.00017161391183129204,0.0198529274429482,-0.0057783393038401965,0.014686868437578049,-0.37378598916219297,0.019826151997546396,0,3,2023-04-03,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-04-05,1061.74267578125,1071.8540232011114,1053.8453439607506,1071.8540232011114,16262928,53.33561823999516,-7.616897626836589,1042.2217193603517,-0.0024019531267025496,0.018730137799161328,-0.009433511654566296,0.017088540878946512,0.009444157538464282,0.019344526677828325,1,3,2023-04-05,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-04-06,1068.864013671875,1074.5930932267388,1058.2276581630158,1058.2276581630158,18435046,55.32339216218943,-4.961520243829227,1040.686752319336,0.006707216402868088,0.02707564143556307,0.010051103301649489,0.01546494739339166,0.16572414821552095,0.01720420407428409,0,3,2023-04-06,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-04-10,1061.2861328125,1072.9496819536614,1059.779694186431,1072.7671126043012,12961408,52.74848075112277,-3.429058143430666,1038.575454711914,-0.007089658518245612,0.021867143111797827,-0.010702210812493562,0.012427099556139964,-0.19084128338533812,0.01751327094720844,1,3,2023-04-10,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-04-11,1066.535888671875,1068.6586196822263,1060.9210357303307,1065.4631729553812,10542367,54.33417981713826,-1.7705496697960823,1038.052767944336,0.004946597997528501,0.027438991164143278,0.0010068069396695911,0.007293270367260796,-0.31754344909509036,0.016717366442660603,1,3,2023-04-11,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-04-12,1071.23779296875,1080.8925957399235,1063.6599579243734,1066.535787256919,18179087,55.765974736383654,-0.0758905551485895,1038.599417114258,0.00440857578897802,0.03142537470815987,0.004408671296370015,0.016201265909433937,0.1342088376251216,0.014494202927031808,1,3,2023-04-12,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-04-13,1075.27783203125,1079.9797173840186,1069.1151503508545,1074.1365320735108,12378208,57.01313367597044,1.5749809904316407,1040.219985961914,0.003771374655578308,0.03370233848844695,0.0010625278292473173,0.010162204725654433,-0.21955149907936933,0.014144205508790843,1,3,2023-04-13,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-04-17,1080.73291015625,1106.9814803229494,1072.333391852291,1106.9814803229494,17929479,58.70611130391109,3.285613294057839,1042.3084564208984,0.005073180123777998,0.03686476253612514,-0.023711842188219534,0.032310929356409446,0.09354875800479001,0.01414298230226198,0,3,2023-04-17,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-04-18,1068.36181640625,1085.0923881243807,1061.8110548039576,1085.0923881243807,10405576,53.55493152448655,3.601541514345626,1044.6662567138671,-0.011446948301233273,0.022682420859385655,-0.015418568871402805,0.021926060399438452,-0.3310821008166692,0.014725537969981085,1,3,2023-04-18,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-04-19,1073.6800537109375,1076.3733137885806,1064.64142217666,1067.768405195298,12273475,55.36799932879658,4.232267266633471,1047.5444702148438,0.004977936522083004,0.0249493785125261,0.0055364519935932055,0.011019570878554319,-0.12119284135770358,0.006077393796918105,0,3,2023-04-19,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-04-20,1070.9638671875,1076.8755157885284,1064.595795217696,1074.638679040759,7007330,54.20418468823339,4.461518805540436,1050.35078125,-0.0025297913601445288,0.019624954163378394,-0.0034195789942523813,0.011534631853699517,-0.48617159063224713,0.006173233620455285,0,3,2023-04-20,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-04-21,1072.310546875,1077.7884724738817,1066.558646510675,1073.0637661728558,7647317,54.71245317543452,4.6977157549058575,1053.723147583008,0.0012574464263079843,0.01763973709282851,-0.0007019334000459843,0.010529028103560822,-0.4014277301925896,0.006080532347308431,1,3,2023-04-21,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-04-24,1076.4190673828125,1086.8727319946267,1071.8539885727766,1084.1794719407253,12936186,56.305752904091655,5.15698034828074,1055.738589477539,0.003831465166304504,0.01958863501949626,-0.007157859707508929,0.014011930339362877,0.058084425400325435,0.005844440996447896,1,3,2023-04-24,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-04-25,1084.65869140625,1086.735779878646,1072.9952636709509,1080.0709122812248,9236126,59.391380641196626,6.115325973469453,1058.0085174560547,0.0076546618999151494,0.02518899754632864,0.004247664734656542,0.012805756626255604,-0.2208112174252851,0.0055053121791476325,0,3,2023-04-25,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-04-26,1078.2906494140625,1089.2466212621475,1074.6158376300252,1086.0054116702795,8617834,56.094359945935814,6.288484284727929,1060.6173919677735,-0.005871009970824459,0.016663178993792993,-0.007103797249363275,0.01361489670986904,-0.2609734732732486,0.0059493362757281655,1,3,2023-04-26,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-04-27,1085.115234375,1088.2878596252956,1079.1579437194785,1084.1794457664448,9167125,58.73800693918972,6.896897325649434,1064.5832061767578,0.006329077382472015,0.019286447577901322,0.0008631307411419709,0.008460222119432759,-0.1480260682810015,0.006096724294643285,1,3,2023-04-27,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-04-28,1104.949951171875,1106.5021527689444,1087.2607695641375,1087.3748753991613,15565210,65.2811057410334,8.877233699618955,1068.7590087890626,0.01827890363026685,0.03386258462870684,0.016162848866875024,0.01769711898325954,0.4049842083349813,0.008134436745404035,1,3,2023-04-28,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-05-02,1114.3310546875,1116.4994278601828,1108.4194062766874,1112.1170391794085,12981805,67.8757558559337,11.075964373352916,1073.1653381347655,0.008490070980749609,0.03835915593796879,0.001990811605337095,0.007289678922743903,0.2265733444053506,0.00831242545818756,0,3,2023-05-02,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-05-03,1104.7674560546875,1116.1342091904096,1101.549188303151,1116.1342091904096,7061872,62.72900207757657,11.90948664134362,1077.397058105469,-0.00858236750432706,0.025404188496066293,-0.0101840379428626,0.013240462652172491,-0.31099842840010195,0.007788362582439323,1,3,2023-05-03,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-05-04,1117.503662109375,1119.717677582049,1102.2567073883076,1105.2467632974383,8635233,66.38461513492578,13.44280415320486,1080.0664184570312,0.011528404448272411,0.03466198283048749,0.011089739611965799,0.01584111040259706,-0.12648400899902545,0.008201841784328742,0,3,2023-05-04,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-05-05,1114.650634765625,1123.5979821409155,1112.0258380416835,1114.3083172243437,8746585,64.85017174713803,14.263335017945792,1082.5839965820312,-0.0025530362364671877,0.029620462047134977,0.00030720181837473604,0.010406362607195296,-0.13051746864537694,0.008203913233472686,1,3,2023-05-05,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-05-08,1128.4140625,1133.7778823916174,1115.746261129747,1118.4167001177036,9153782,68.61860656963891,15.84159320681897,1085.917565917969,0.012347750322027062,0.039134182847578414,0.008938852917024898,0.01616104117042938,-0.10346480028287086,0.008529654542199375,1,3,2023-05-08,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-05-09,1131.9061279296875,1135.2158009724574,1124.4652198090143,1129.8290394334551,6464721,69.51172909830088,17.17615862318371,1089.0696716308594,0.003094666705899529,0.0393330724513532,0.001838409550239506,0.009560616881746586,-0.32398816345778636,0.008545433106579603,1,3,2023-05-09,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-05-10,1139.6895751953125,1141.173192717246,1132.659447469911,1136.6766978121202,10872255,71.46133475537917,18.646920385135445,1092.98984375,0.006876407039037247,0.04272659230307907,0.00265060187209909,0.007516597567214678,0.11778091312950734,0.008522809715404327,0,1,2023-05-10,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-05-11,1132.24853515625,1145.5781493917782,1130.5365853892238,1140.762158669685,10557860,67.04724407933857,18.993138852094035,1096.275476074219,-0.006529005968829105,0.03281388653411388,-0.007463101268509242,0.013304800744131429,0.0642312281959736,0.008618019551398213,1,3,2023-05-11,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-05-12,1134.097412109375,1135.4897449397138,1121.3839680276494,1127.4553650769165,6955341,67.58304249998173,19.195435369737197,1099.41845703125,0.0016329250122366634,0.03154299880663114,0.005891184022176699,0.012578900104015522,-0.2829150890197424,0.008661038450763612,1,3,2023-05-12,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-05-15,1136.334228515625,1143.318592964205,1128.9846046154787,1136.631024460071,6833343,68.25553085805917,19.31361388896198,1102.471276855469,0.0019723318141513513,0.030715495606145726,-0.00026111898941616474,0.01269635413107184,-0.22579577893956837,0.007177963286057372,0,3,2023-05-15,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
